ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	Inferior	Normal	Superior	Indice	Porcentaje
14467	-68.925	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.3	11.6	81.1	3	81.1
14468	-68.875	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.8	14.2	79	3	79
14469	-68.825	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.7	12.6	79.6	3	79.6
14470	-68.775	4.925	Orinoquia oriental	VICHADA	CUMARIBO	8.3	13.7	78	3	78
14471	-68.725	4.925	Orinoquia oriental	VICHADA	CUMARIBO	8.3	15.1	76.6	3	76.6
14472	-68.675	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.4	18	75.6	3	75.6
14473	-68.625	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6	19.6	74.4	3	74.4
14474	-68.575	4.925	Orinoquia oriental	VICHADA	CUMARIBO	5.5	18.7	75.8	3	75.8
14475	-68.525	4.925	Orinoquia oriental	VICHADA	CUMARIBO	5.8	17.2	77	3	77
14476	-68.475	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.9	15.9	77.1	3	77.1
14477	-68.425	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.7	14.7	78.6	3	78.6
14478	-68.375	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.4	16.7	76.9	3	76.9
14479	-68.325	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.1	18.3	75.5	3	75.5
14480	-68.275	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.4	17.3	76.3	3	76.3
14481	-68.225	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.2	22	71.8	3	71.8
14482	-68.175	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.5	19.8	73.7	3	73.7
14483	-68.125	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.9	19.6	72.5	3	72.5
14484	-68.075	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.6	20	72.4	3	72.4
14485	-68.025	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7	22.7	70.3	3	70.3
14486	-67.975	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.3	26.2	66.5	3	66.5
14487	-67.925	4.925	Orinoquia oriental	VICHADA	CUMARIBO	7.2	27.5	65.3	3	65.3
14488	-67.875	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.7	27.4	66	3	66
14489	-67.825	4.925	Orinoquia oriental	VICHADA	CUMARIBO	6.2	30.4	63.4	3	63.4
14490	-77.375	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35.2	27.5	37.3	3	37.3
14491	-77.325	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35.4	29.5	35.1	1	35.4
14492	-77.275	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35.7	29.8	34.6	1	35.7
14493	-77.225	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35	27.6	37.4	3	37.4
14494	-77.175	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	33	30.2	36.9	3	36.9
14495	-77.125	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	28.5	31.2	40.3	3	40.3
14496	-77.075	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	28.1	35.2	36.6	3	36.6
14497	-77.025	4.875	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	31.4	32.4	36.2	3	36.2
14498	-76.975	4.875	Pacífico norte y central	CHOCÓ	ISTMINA	31.5	29.2	39.3	3	39.3
14499	-76.925	4.875	Pacífico norte y central	CHOCÓ	ISTMINA	31.9	27.3	40.7	3	40.7
14500	-76.875	4.875	Pacífico norte y central	CHOCÓ	ISTMINA	30.8	26.9	42.3	3	42.3
14501	-76.825	4.875	Pacífico norte y central	CHOCÓ	MEDIO SAN JUAN	29.6	29.1	41.3	3	41.3
14502	-76.775	4.875	Pacífico norte y central	CHOCÓ	MEDIO SAN JUAN	28.4	32.1	39.5	3	39.5
14503	-76.725	4.875	Pacífico norte y central	CHOCÓ	NÓVITA	30.3	29.9	39.8	3	39.8
14504	-76.675	4.875	Pacífico norte y central	CHOCÓ	NÓVITA	31.1	25.5	43.4	3	43.4
14505	-76.625	4.875	Pacífico norte y central	CHOCÓ	NÓVITA	30.1	30.6	39.3	3	39.3
14506	-76.575	4.875	Risaralda - Saldaña	CHOCÓ	NÓVITA	20.7	31.3	48.1	3	48.1
14507	-76.525	4.875	Risaralda - Saldaña	CHOCÓ	NÓVITA	20.6	29.1	50.3	3	50.3
14508	-76.475	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	21.3	20.6	58.1	3	58.1
14509	-76.425	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	21.1	22.6	56.3	3	56.3
14510	-76.375	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	20.1	20.7	59.2	3	59.2
14511	-76.325	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	21.1	22.6	56.3	3	56.3
14512	-76.275	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	21.5	29.9	48.6	3	48.6
14513	-76.225	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	22.6	20.9	56.5	3	56.5
14514	-76.175	4.875	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	24	24.3	51.7	3	51.7
14515	-76.125	4.875	Risaralda - Saldaña	VALLE DEL CAUCA	EL ÁGUILA	23.1	27.2	49.7	3	49.7
14516	-76.075	4.875	Risaralda - Saldaña	VALLE DEL CAUCA	EL ÁGUILA	19.9	19.2	60.9	3	60.9
14517	-76.025	4.875	Risaralda - Saldaña	VALLE DEL CAUCA	EL ÁGUILA	17.6	18.5	63.9	3	63.9
14518	-75.975	4.875	Risaralda - Saldaña	RISARALDA	BALBOA	13.9	16.9	69.1	3	69.1
14519	-75.925	4.875	Risaralda - Saldaña	RISARALDA	BALBOA	13.1	11.5	75.4	3	75.4
14520	-75.875	4.875	Risaralda - Saldaña	RISARALDA	PEREIRA	11.2	13.4	75.5	3	75.5
14521	-75.825	4.875	Risaralda - Saldaña	RISARALDA	PEREIRA	11.8	16.6	71.5	3	71.5
14522	-75.775	4.875	Risaralda - Saldaña	RISARALDA	MARSELLA	13.5	16.9	69.5	3	69.5
14523	-75.725	4.875	Risaralda - Saldaña	RISARALDA	PEREIRA	13.7	9.2	77	3	77
14524	-75.675	4.875	Risaralda - Saldaña	RISARALDA	DOSQUEBRADAS	12.5	14.2	73.3	3	73.3
14525	-75.625	4.875	Risaralda - Saldaña	RISARALDA	SANTA ROSA DE CABAL	14.3	15.5	70.2	3	70.2
14526	-75.575	4.875	Risaralda - Saldaña	RISARALDA	SANTA ROSA DE CABAL	16	16.4	67.6	3	67.6
14527	-75.525	4.875	Risaralda - Saldaña	RISARALDA	SANTA ROSA DE CABAL	13.5	23.6	62.8	3	62.8
14528	-75.475	4.875	Risaralda - Saldaña	RISARALDA	SANTA ROSA DE CABAL	12.2	23.2	64.6	3	64.6
14529	-75.425	4.875	Risaralda - Saldaña	CALDAS	VILLAMARÍA	13.7	22.2	64.2	3	64.2
14530	-75.375	4.875	Risaralda - Saldaña	CALDAS	VILLAMARÍA	15	19.3	65.8	3	65.8
14531	-75.325	4.875	Risaralda - Saldaña	CALDAS	VILLAMARÍA	18	16.6	65.4	3	65.4
14532	-75.275	4.875	Risaralda - Saldaña	TOLIMA	MURILLO	16.8	17.5	65.7	3	65.7
14533	-75.225	4.875	Risaralda - Saldaña	TOLIMA	MURILLO	14.9	17.2	67.9	3	67.9
14534	-75.175	4.875	Risaralda - Saldaña	TOLIMA	MURILLO	14.8	18.5	66.7	3	66.7
14535	-75.125	4.875	Risaralda - Saldaña	TOLIMA	MURILLO	16.8	20.6	62.6	3	62.6
14536	-75.075	4.875	Risaralda - Saldaña	TOLIMA	LÍBANO	18.4	17.9	63.7	3	63.7
14537	-75.025	4.875	Risaralda - Saldaña	TOLIMA	LÍBANO	18.2	20.2	61.5	3	61.5
14538	-74.975	4.875	Risaralda - Saldaña	TOLIMA	LÍBANO	17.9	22.3	59.9	3	59.9
14539	-74.925	4.875	Risaralda - Saldaña	TOLIMA	LÉRIDA	19.1	24.4	56.5	3	56.5
14540	-74.875	4.875	Risaralda - Saldaña	TOLIMA	LÉRIDA	20.6	25.4	53.9	3	53.9
14541	-74.825	4.875	Risaralda - Saldaña	TOLIMA	LÉRIDA	22.5	25.6	51.8	3	51.8
14542	-74.775	4.875	Sogamoso - Lebrija - altiplano	TOLIMA	AMBALEMA	19.4	18.6	62	3	62
14543	-74.725	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SAN JUAN DE RIOSECO	20.6	19	60.4	3	60.4
14544	-74.675	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SAN JUAN DE RIOSECO	20.2	15.6	64.2	3	64.2
14545	-74.625	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SAN JUAN DE RIOSECO	21.6	19.7	58.7	3	58.7
14546	-74.575	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	VIANÍ	21	22.7	56.3	3	56.3
14547	-74.525	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	BITUIMA	18.3	23.7	57.9	3	57.9
14548	-74.475	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	GUAYABAL DE SÍQUIMA	20.1	26.4	53.5	3	53.5
14549	-74.425	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	ALBÁN	20.8	28.8	50.4	3	50.4
14550	-74.375	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SASAIMA	21.7	25.2	53.1	3	53.1
14551	-74.325	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	FACATATIVÁ	21.7	22.6	55.7	3	55.7
14552	-74.275	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	EL ROSAL	21.8	20.1	58.1	3	58.1
14553	-74.225	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	EL ROSAL	21.3	23.8	55	3	55
14554	-74.175	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SUBACHOQUE	19.1	27	53.9	3	53.9
14555	-74.125	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	TENJO	18.8	27.2	54.1	3	54.1
14556	-74.075	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	CHÍA	18.1	28.8	53.2	3	53.2
14557	-74.025	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	CHÍA	20.7	24.2	55.1	3	55.1
14558	-73.975	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	SOPÓ	19.4	15.7	64.9	3	64.9
14559	-73.925	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	GUASCA	16.6	14.4	69	3	69
14560	-73.875	4.875	Sogamoso - Lebrija - altiplano	CUNDINAMARCA	GUASCA	16.8	15.5	67.7	3	67.7
14561	-73.825	4.875	Orinoquia occidental	CUNDINAMARCA	GUASCA	13.9	18	68.1	3	68.1
14562	-73.775	4.875	Orinoquia occidental	CUNDINAMARCA	GUATAVITA	15	17.2	67.8	3	67.8
14563	-73.725	4.875	Orinoquia occidental	CUNDINAMARCA	GUATAVITA	15.3	16.8	67.9	3	67.9
14564	-73.675	4.875	Orinoquia occidental	CUNDINAMARCA	GACHETÁ	17.2	15.8	67	3	67
14565	-73.625	4.875	Orinoquia occidental	CUNDINAMARCA	GACHETÁ	14.9	16.2	68.8	3	68.8
14566	-73.575	4.875	Orinoquia occidental	CUNDINAMARCA	GACHETÁ	15.6	20.2	64.2	3	64.2
14567	-73.525	4.875	Orinoquia occidental	CUNDINAMARCA	GACHETÁ	15.3	26.1	58.6	3	58.6
14568	-73.475	4.875	Orinoquia occidental	CUNDINAMARCA	UBALÁ	14	24.9	61.1	3	61.1
14569	-73.425	4.875	Orinoquia occidental	CUNDINAMARCA	UBALÁ	14.1	23.3	62.5	3	62.5
14570	-73.375	4.875	Orinoquia occidental	BOYACÁ	CHIVOR	15.1	17.8	67.2	3	67.2
14571	-73.325	4.875	Orinoquia occidental	BOYACÁ	CHIVOR	15.3	16.9	67.8	3	67.8
14572	-73.275	4.875	Orinoquia occidental	BOYACÁ	SANTA MARÍA	15.8	16.9	67.2	3	67.2
14573	-73.225	4.875	Orinoquia occidental	BOYACÁ	SANTA MARÍA	15.5	14.2	70.3	3	70.3
14574	-73.175	4.875	Orinoquia occidental	BOYACÁ	SAN LUIS DE GACENO	15.1	15.1	69.9	3	69.9
14575	-73.125	4.875	Orinoquia occidental	BOYACÁ	SAN LUIS DE GACENO	16.2	14.3	69.4	3	69.4
14576	-73.075	4.875	Orinoquia occidental	BOYACÁ	SAN LUIS DE GACENO	16.1	14.4	69.6	3	69.6
14577	-73.025	4.875	Orinoquia occidental	CASANARE	SABANALARGA	16.2	14.7	69.1	3	69.1
14578	-72.975	4.875	Orinoquia occidental	CASANARE	MONTERREY	15.7	16.6	67.8	3	67.8
14579	-72.925	4.875	Orinoquia occidental	CASANARE	MONTERREY	15.5	17.7	66.8	3	66.8
14580	-72.875	4.875	Orinoquia occidental	CASANARE	MONTERREY	16.7	16.6	66.7	3	66.7
14581	-72.825	4.875	Orinoquia occidental	CASANARE	MONTERREY	17.1	17.5	65.4	3	65.4
14582	-72.775	4.875	Orinoquia occidental	CASANARE	MONTERREY	16.3	18.1	65.6	3	65.6
14583	-72.725	4.875	Orinoquia occidental	CASANARE	TAURAMENA	16.2	22.9	60.9	3	60.9
14584	-72.675	4.875	Orinoquia occidental	CASANARE	TAURAMENA	17.2	25.5	57.3	3	57.3
14585	-72.625	4.875	Orinoquia occidental	CASANARE	TAURAMENA	17	24.9	58.1	3	58.1
14586	-72.575	4.875	Orinoquia occidental	CASANARE	TAURAMENA	15.1	29.4	55.5	3	55.5
14587	-72.525	4.875	Orinoquia occidental	CASANARE	TAURAMENA	14.9	27.6	57.6	3	57.6
14588	-72.475	4.875	Orinoquia occidental	CASANARE	TAURAMENA	17	24.7	58.3	3	58.3
14589	-72.425	4.875	Orinoquia occidental	CASANARE	AGUAZUL	16.4	27.6	56	3	56
14590	-72.375	4.875	Orinoquia occidental	CASANARE	MANÍ	17	28.9	54.1	3	54.1
14591	-72.325	4.875	Orinoquia occidental	CASANARE	MANÍ	16.8	25.9	57.3	3	57.3
14592	-72.275	4.875	Orinoquia occidental	CASANARE	MANÍ	16.4	25.3	58.3	3	58.3
14593	-72.225	4.875	Orinoquia occidental	CASANARE	MANÍ	14.4	25.8	59.8	3	59.8
14594	-72.175	4.875	Orinoquia occidental	CASANARE	MANÍ	14.3	23.1	62.6	3	62.6
14595	-72.125	4.875	Orinoquia occidental	CASANARE	MANÍ	14.1	23	62.9	3	62.9
14596	-72.075	4.875	Orinoquia occidental	CASANARE	OROCUÉ	14	24.1	61.9	3	61.9
14597	-72.025	4.875	Orinoquia occidental	CASANARE	OROCUÉ	13.6	23	63.3	3	63.3
14598	-71.975	4.875	Orinoquia occidental	CASANARE	OROCUÉ	13.7	23.6	62.7	3	62.7
14599	-71.925	4.875	Orinoquia occidental	CASANARE	OROCUÉ	14.1	21.8	64.1	3	64.1
14600	-71.875	4.875	Orinoquia occidental	CASANARE	OROCUÉ	13.7	19.7	66.6	3	66.6
14601	-71.825	4.875	Orinoquia occidental	CASANARE	OROCUÉ	13.5	21.7	64.8	3	64.8
14602	-71.775	4.875	Orinoquia occidental	CASANARE	OROCUÉ	13.8	20.9	65.2	3	65.2
14603	-71.725	4.875	Orinoquia occidental	CASANARE	OROCUÉ	15.9	17.2	66.8	3	66.8
14604	-71.675	4.875	Orinoquia occidental	CASANARE	OROCUÉ	16.1	15.4	68.5	3	68.5
14605	-71.625	4.875	Orinoquia occidental	CASANARE	OROCUÉ	16.2	14.1	69.7	3	69.7
14606	-71.575	4.875	Orinoquia occidental	CASANARE	OROCUÉ	16.6	12.9	70.5	3	70.5
14607	-71.525	4.875	Orinoquia occidental	CASANARE	OROCUÉ	14.7	18.4	66.9	3	66.9
14608	-71.475	4.875	Orinoquia occidental	CASANARE	OROCUÉ	14.9	16.7	68.4	3	68.4
14609	-71.425	4.875	Orinoquia occidental	CASANARE	OROCUÉ	15.2	15.5	69.3	3	69.3
14610	-71.375	4.875	Orinoquia occidental	CASANARE	OROCUÉ	14.8	22.2	63	3	63
14611	-71.325	4.875	Orinoquia occidental	CASANARE	OROCUÉ	15.8	20.9	63.3	3	63.3
14612	-71.275	4.875	Orinoquia occidental	CASANARE	OROCUÉ	16.1	17.4	66.6	3	66.6
14613	-71.225	4.875	Orinoquia occidental	CASANARE	OROCUÉ	16.7	16.2	67.1	3	67.1
14614	-71.175	4.875	Orinoquia occidental	CASANARE	OROCUÉ	17.1	14.5	68.3	3	68.3
14615	-71.125	4.875	Orinoquia occidental	CASANARE	OROCUÉ	17.3	15.7	67	3	67
14616	-71.075	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	17.2	16	66.8	3	66.8
14617	-71.025	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	17.1	17.3	65.7	3	65.7
14618	-70.975	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	15.9	18.4	65.7	3	65.7
14619	-70.925	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	16.3	20.2	63.6	3	63.6
14620	-70.875	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	15.4	21.1	63.5	3	63.5
14621	-70.825	4.875	Orinoquia occidental	VICHADA	SANTA ROSALÍA	15.7	20.7	63.6	3	63.6
14622	-70.775	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	6.1	15.1	78.8	3	78.8
14623	-70.725	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	6.1	14.6	79.4	3	79.4
14624	-70.675	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	7.8	12.8	79.5	3	79.5
14625	-70.625	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	7	11.3	81.7	3	81.7
14626	-70.575	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	6.3	13.4	80.2	3	80.2
14627	-70.525	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	6.3	13.4	80.2	3	80.2
14628	-70.475	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	8	14.5	77.5	3	77.5
14629	-70.425	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	7.5	15.9	76.5	3	76.5
14630	-70.375	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	7.9	16.2	75.9	3	75.9
14631	-70.325	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	8.5	16.3	75.2	3	75.2
14632	-70.275	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	8.8	15.2	76	3	76
14633	-70.225	4.875	Orinoquia oriental	VICHADA	SANTA ROSALÍA	9	17.1	73.9	3	73.9
14634	-70.175	4.875	Orinoquia oriental	VICHADA	CUMARIBO	9.4	16.9	73.7	3	73.7
14635	-70.125	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8.4	18.9	72.7	3	72.7
14636	-70.075	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	16.6	75.8	3	75.8
14637	-70.025	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.9	16.2	75.9	3	75.9
14638	-69.975	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.9	18.3	74.8	3	74.8
14639	-69.925	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.9	18.6	73.5	3	73.5
14640	-69.875	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8.2	20.1	71.7	3	71.7
14641	-69.825	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8	20.8	71.2	3	71.2
14642	-69.775	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.8	22.1	70	3	70
14643	-69.725	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.5	20	73.5	3	73.5
14644	-69.675	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.9	18.3	74.8	3	74.8
14645	-69.625	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	15	77.4	3	77.4
14646	-69.575	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8.1	15.4	76.5	3	76.5
14647	-69.525	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8.7	13.9	77.4	3	77.4
14648	-69.475	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.8	16.4	75.7	3	75.7
14649	-69.425	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8	17.6	74.4	3	74.4
14650	-69.375	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.3	19	73.7	3	73.7
14651	-69.325	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	21.4	71	3	71
14652	-69.275	4.875	Orinoquia oriental	VICHADA	CUMARIBO	5.9	21.4	72.7	3	72.7
14653	-69.225	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.1	19.4	74.5	3	74.5
14654	-69.175	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.9	19.1	73.9	3	73.9
14655	-69.125	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.5	19.4	73.1	3	73.1
14656	-69.075	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.8	18.1	75	3	75
14657	-69.025	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.7	16.2	77.2	3	77.2
14658	-68.975	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.2	15.3	77.4	3	77.4
14659	-68.925	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.3	11.5	81.2	3	81.2
14660	-68.875	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.4	16.3	76.3	3	76.3
14661	-68.825	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	13.6	78.8	3	78.8
14662	-68.775	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.3	13.4	79.3	3	79.3
14663	-68.725	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	13	79.4	3	79.4
14664	-68.675	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.4	15.6	78.1	3	78.1
14665	-68.625	4.875	Orinoquia oriental	VICHADA	CUMARIBO	5.9	16.5	77.6	3	77.6
14666	-68.575	4.875	Orinoquia oriental	VICHADA	CUMARIBO	5.2	19	75.8	3	75.8
14667	-68.525	4.875	Orinoquia oriental	VICHADA	CUMARIBO	5.6	17.1	77.3	3	77.3
14668	-68.475	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.9	17.5	75.6	3	75.6
14669	-68.425	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.5	17.8	75.7	3	75.7
14670	-68.375	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.5	19.3	73.2	3	73.2
14671	-68.325	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.8	19	74.2	3	74.2
14672	-68.275	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.5	18.7	73.8	3	73.8
14673	-68.225	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.5	22	71.5	3	71.5
14674	-68.175	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.8	17.5	75.6	3	75.6
14675	-68.125	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.9	14.7	77.4	3	77.4
14676	-68.075	4.875	Orinoquia oriental	VICHADA	CUMARIBO	8	16.2	75.8	3	75.8
14677	-68.025	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.8	21.2	72	3	72
14678	-67.975	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.6	22.5	69.9	3	69.9
14679	-67.925	4.875	Orinoquia oriental	VICHADA	CUMARIBO	7.3	26.8	65.9	3	65.9
14680	-67.875	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.9	28.8	64.3	3	64.3
14681	-67.825	4.875	Orinoquia oriental	VICHADA	CUMARIBO	6.7	32.2	61.1	3	61.1
14682	-77.375	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35	30.1	34.9	1	35
14683	-77.325	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	36.8	30.3	32.9	1	36.8
14684	-77.275	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	35	34.3	30.6	1	35
14685	-77.225	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	33.3	29.2	37.6	3	37.6
14686	-77.175	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	32.6	30.4	37	3	37
14687	-77.125	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	32.1	34.5	33.4	2	34.5
14688	-77.075	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	29.7	34.3	36	3	36
14689	-77.025	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	30.8	31.8	37.5	3	37.5
14690	-76.975	4.825	Pacífico norte y central	CHOCÓ	BAJO BAUDÓ	32.3	28.7	39	3	39
14691	-76.925	4.825	Pacífico norte y central	CHOCÓ	ISTMINA	29.1	31.8	39	3	39
14692	-76.875	4.825	Pacífico norte y central	CHOCÓ	MEDIO SAN JUAN	30.4	32.4	37.1	3	37.1
14693	-76.825	4.825	Pacífico norte y central	CHOCÓ	MEDIO SAN JUAN	31.6	33.8	34.6	3	34.6
14694	-76.775	4.825	Pacífico norte y central	CHOCÓ	NÓVITA	30.4	31.8	37.8	3	37.8
14695	-76.725	4.825	Pacífico norte y central	CHOCÓ	NÓVITA	30.3	31	38.7	3	38.7
14696	-76.675	4.825	Pacífico norte y central	CHOCÓ	NÓVITA	32	29	39.1	3	39.1
14697	-76.625	4.825	Pacífico norte y central	CHOCÓ	NÓVITA	32.5	29.5	38	3	38
14698	-76.575	4.825	Pacífico norte y central	CHOCÓ	NÓVITA	32.3	30.2	37.5	3	37.5
14699	-76.525	4.825	Risaralda - Saldaña	CHOCÓ	NÓVITA	24.1	25.6	50.4	3	50.4
14700	-76.475	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	24	21.8	54.2	3	54.2
14701	-76.425	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	23.5	25.7	50.7	3	50.7
14702	-76.375	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	25.5	20.4	54.2	3	54.2
14703	-76.325	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	27.1	21.9	51.1	3	51.1
14704	-76.275	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	25.1	23.9	51	3	51
14705	-76.225	4.825	Risaralda - Saldaña	CHOCÓ	SAN JOSÉ DEL PALMAR	22.6	22	55.4	3	55.4
14706	-76.175	4.825	Risaralda - Saldaña	VALLE DEL CAUCA	EL CAIRO	23.6	22.9	53.6	3	53.6
14707	-76.125	4.825	Risaralda - Saldaña	VALLE DEL CAUCA	ANSERMANUEVO	26	19.9	54.1	3	54.1
14708	-76.075	4.825	Risaralda - Saldaña	VALLE DEL CAUCA	ANSERMANUEVO	22.9	20.3	56.8	3	56.8
14709	-76.025	4.825	Risaralda - Saldaña	VALLE DEL CAUCA	ANSERMANUEVO	18.5	22.3	59.2	3	59.2
14710	-75.975	4.825	Risaralda - Saldaña	VALLE DEL CAUCA	ANSERMANUEVO	16.1	17	66.9	3	66.9
